time,thigh_pitch_lt_deg,shank_pitch_lt_deg,contact_lt,foot_pitch_lt_deg,thigh_pitch_rt_deg,shank_pitch_rt_deg,contact_rt,foot_pitch_rt_deg,lumbar_flexion_deg,hip_flexion_lt_deg,knee_flexion_lt_deg,ankle_dorsiflexion_lt_deg,hip_flexion_rt_deg,knee_flexion_rt_deg,ankle_dorsiflexion_rt_deg
38.41,1.100261706,0.195675167,1000,-3.772701546,37.18132642,-12.51424335,0,-26.85645483,1.666269608,3.086161653,1.106632611,-3.678230421,39.55840994,50.81516372,-14.10139174
38.415,0.683022224,-0.154328138,1000,-3.858013019,37.44508629,-10.86437575,0,-24.90756549,1.730828346,2.677620201,1.062557778,-3.421386008,39.75185976,49.32311164,-13.83476182
38.42,0.264820206,-0.504232963,1000,-3.94687004,37.66826007,-9.178324694,0,-22.93796481,1.787684636,2.273383014,1.015785561,-3.168059595,39.91721612,47.75851473,-13.58286136
38.425,-0.153646069,-0.854189924,1000,-4.039977893,37.84969895,-7.457237311,0,-20.94924151,1.835456201,1.874945902,0.966835806,-2.918817681,40.05410322,46.121287,-13.34565893
38.43,-0.571928177,-1.2044395,1000,-4.138110036,37.98822762,-5.702735173,0,-18.94297849,1.873024749,1.483394582,0.916119339,-2.674220524,40.16185118,44.41182324,-13.12261413
38.435,-0.989812143,-1.555320331,1000,-4.24209491,38.08267053,-3.916997202,0,-16.920772,1.899673533,1.099309344,0.863979752,-2.434795668,40.23942708,42.63113814,-12.91265249
38.44,-1.407273371,-1.907273613,1000,-4.352792077,38.13190407,-2.102833886,0,-14.88425937,1.915213989,0.722703272,0.810758962,-2.20100234,40.28539246,40.78101163,-12.71416157
38.445,-1.824411197,-2.26084527,1000,-4.471074133,38.13493547,-0.263750378,0,-12.8351675,1.920074792,0.353007213,0.756876338,-1.973205115,40.29791293,38.86413446,-12.52501906
38.45,-2.241370134,-2.616683098,1000,-4.597829629,38.09099797,1.596008739,0,-10.77538488,1.915346103,-0.010899947,0.702909014,-1.751677874,40.27481158,36.88423583,-12.34265831
38.455,-2.6582647,-2.975526858,1000,-4.733977962,37.99966712,3.471429945,0,-8.707048674,1.902784405,-0.370630585,0.649655434,-1.536627902,40.21367133,34.84620032,-12.16415511
38.46,-3.075117164,-3.33819463,1000,-4.880476651,37.86098266,5.356705822,0,-6.632658454,1.884765843,-0.728196194,0.598176701,-1.328216185,40.1119819,32.75616999,-11.98633349
38.465,-3.491820461,-3.705569435,1000,-5.038318374,37.67554273,7.245220272,0,-4.555221719,1.864172461,-1.08587913,0.549809555,-1.12656922,39.96731926,30.62159799,-11.80589683
38.47,-3.908119924,-4.07858614,1000,-5.208520195,37.44455824,9.129558147,0,-2.478424703,1.84422372,-1.446075078,0.506157354,-0.931781389,39.77753747,28.45123345,-11.61959071
38.475,-4.323611025,-4.45821559,1000,-5.392105569,37.16988,11.00153998,0,-0.406818524,1.828263545,-1.811115928,0.469057912,-0.7439099,39.5409767,26.25505795,-11.42438823
38.48,-4.737747622,-4.845442938,1000,-5.590069466,36.85401566,12.8522746,0,1.653992918,1.819522735,-2.183085563,0.440532159,-0.562952351,39.25669542,24.04420718,-11.21768129
38.485,-5.149850775,-5.241239209,1000,-5.803350436,36.5001409,14.67220817,0,3.697186233,1.820878062,-2.563632965,0.422724407,-0.388840241,38.92471799,21.83091307,-10.99744154
38.49,-5.559123708,-5.646530987,1000,-6.03284781,36.1121017,16.45116275,0,5.714598292,1.834622773,-2.95380138,0.417833646,-0.221494432,38.54627426,19.62847639,-10.76232583
38.495,-5.964674692,-6.062179969,1000,-6.279447859,35.69440691,18.17837192,0,7.696658333,1.862266938,-3.353880647,0.428050575,-0.060881557,38.124009,17.45126473,-10.51173311
38.5,-6.365535145,-6.488962436,1000,-6.544034035,35.25220776,19.8425296,0,9.632386089,1.904388396,-3.763288924,0.455503411,0.092952113,37.66212881,15.31471429,-10.24581805
38.505,-6.760665847,-6.927549228,1000,-6.827497555,34.79126376,21.43188206,0,11.50946414,1.960564098,-4.180511828,0.502217956,0.239845262,37.1664555,13.23529637,-9.965484718
38.51,-7.148955965,-7.378498516,1000,-7.130747009,34.31787313,22.93438535,0,13.31438154,2.029408045,-4.603137837,0.57009789,0.379498971,36.64433239,11.23039186,-9.672384574
38.515,-7.529234524,-7.842253613,1000,-7.454710536,33.83873803,24.33794263,0,15.03265618,2.108718897,-5.028013202,0.660898674,0.511468411,36.10434852,9.318016954,-9.368922185
38.52,-7.900297772,-8.319140495,1000,-7.800343914,33.36072551,25.63071885,0,16.64915395,2.195728925,-5.451511336,0.776185216,0.635152764,35.55585101,7.516349545,-9.058244991
38.525,-8.260939741,-8.809368034,1000,-8.168629892,32.89051478,26.80155585,0,18.14849679,2.287400952,-5.869859013,0.91728811,0.749797282,35.00828072,5.843013109,-8.744248184
38.53,-8.609974881,-9.313030646,1000,-8.560588727,32.43416444,27.84047127,0,19.51554122,2.380718393,-6.279448198,1.085272799,0.854487214,34.47042642,4.314159568,-8.431599733
38.535,-8.946256987,-9.83011585,1000,-8.97728093,31.99667397,28.73920492,0,20.73590384,2.472931547,-6.677099194,1.28092309,0.948155267,33.94971743,2.943460367,-8.12577915
38.54,-9.268707509,-10.36051908,1000,-9.419821631,31.5816188,29.49178386,0,21.79650763,2.561730713,-7.060254745,1.504732534,1.029582125,33.45167375,1.741121719,-7.833135352
38.545,-9.576353118,-10.90406565,1000,-9.889399149,31.19090231,30.09508345,0,22.68612972,2.645325687,-7.427085905,1.756906966,1.097398539,32.9795756,0.713005272,-7.560963707
38.55,-9.86837369,-11.46053658,1000,-10.38730287,30.82466305,30.5493165,0,23.39594109,2.722418807,-7.776498688,2.037372067,1.150082281,32.5344015,-0.140021567,-7.317541196
38.555,-10.1441435,-12.02969783,1000,-10.91494551,30.48137417,30.85834514,0,23.92002172,2.792072901,-8.108021797,2.345802039,1.185965872,32.1150623,-0.822344617,-7.112008737
38.56,-10.40324122,-12.61133146,1000,-11.47388026,30.15809426,31.02975095,0,24.25587022,2.853494842,-8.421574709,2.68168694,1.203252328,31.71886099,-1.343449602,-6.953994205
38.565,-10.64542353,-13.20526597,1000,-12.06581794,29.850801,31.07463954,0,24.40488033,2.905765846,-8.717151532,3.044434354,1.200028314,31.34206756,-1.71743099,-6.852973463
38.57,-10.87057478,-13.81140655,1000,-12.69264899,29.5547325,31.00716062,0,24.37268376,2.947551522,-8.994460753,3.433490349,1.174271545,30.98051255,-1.962240701,-6.817452793
38.575,-11.07863704,-14.42976106,1000,-13.35646467,29.26469979,30.84383074,0,24.16923565,2.976829409,-9.252557139,3.848467553,1.123854602,30.63013942,-2.098799061,-6.854191704
38.58,-11.26952656,-15.06046207,1000,-14.05957275,28.97538039,30.60269546,0,23.8085438,2.990681502,-9.489507426,4.289271967,1.046550577,30.28750003,-2.149979794,-6.967620698
38.585,-11.44304062,-15.7037814,1000,-14.80450066,28.68158961,30.30236834,0,23.30799256,2.985212549,-9.702152655,4.756220155,0.940046351,29.95014155,-2.139483237,-7.159563557
38.59,-11.59876273,-16.36013848,1000,-15.59399719,28.3785179,29.9609801,0,22.68726143,2.9556385,-9.886016924,5.250138794,0.801953146,29.61683808,-2.090610834,-7.429285566
38.595,-11.73597658,-17.03011423,1000,-16.43099285,28.06192263,29.59505913,0,21.96688404,2.896598798,-10.03541769,5.772450391,0.629865728,29.2876128,-2.024948628,-7.773834444
38.6,-11.85359701,-17.71447443,1000,-17.31853668,27.72829836,29.21838929,1000,21.16654562,2.802734695,-10.14381787,6.325245607,0.421455322,28.96353558,-1.960974682,-8.188425992
38.605,-11.95012639,-18.41418402,1000,-18.25973445,27.37505723,28.84111772,1000,20.30292376,2.669522221,-10.20442854,6.91131914,0.174549161,28.64631235,-1.912861884,-8.667545149
38.61,-12.02363594,-19.13040758,1000,-19.25769588,27.00074055,28.46933731,1000,19.38923826,2.494219587,-10.21099005,7.534165344,-0.112814171,28.33775639,-1.88968978,-9.204761401
38.615,-12.07177496,-19.8644914,1000,-20.3154655,26.60525338,28.10537274,1000,18.43589144,2.276652401,-10.15862131,8.197927502,-0.442330289,28.03925559,-1.895322779,-9.792225246
38.62,-12.09180296,-20.61792313,1000,-21.43592979,26.19007458,27.7486491,1000,17.45171925,2.019621375,-10.04459591,8.907302618,-0.815371284,27.75132124,-1.928919254,-10.42020059
38.625,-12.08063013,-21.39227118,1000,-22.62175136,25.75838541,27.39678634,1000,16.44507973,1.728944542,-9.868879954,9.667421452,-1.232975513,27.47330019,-1.985816822,-11.07711505
38.63,-12.03486074,-22.1891104,1000,-23.87532632,25.31507829,27.04659492,1000,15.4245581,1.413139116,-9.63429948,10.48371249,-1.695876604,27.20334051,-2.058496411,-11.74998806
38.635,-11.95085421,-23.00991892,1000,-25.19871856,24.86660804,26.69482114,1000,14.39879113,1.08278232,-9.34624297,11.36171986,-2.204542574,26.93867801,-2.137485005,-12.42553173
38.64,-11.82481731,-23.85595649,1000,-26.59363136,24.42067834,26.33849992,1000,13.37595494,0.749698686,-9.011919076,12.30687143,-2.75927473,26.67620762,-2.212072073,-13.09123014
38.645,-11.65293361,-24.72816298,1000,-28.06141491,23.98579682,25.97499951,1000,12.36349108,0.426090075,-8.63924644,13.32423016,-3.3603275,26.41328003,-2.270892288,-13.73588403
38.65,-11.43152564,-25.62707721,1000,-29.60298874,23.57071862,25.60194872,1000,11.36816206,0.123639976,-8.235547838,14.41823807,-4.007923008,26.14854839,-2.302532983,-14.3496822
38.655,-11.15723826,-26.55276655,1000,-31.21868762,23.18367639,25.21716432,1000,10.39623468,-0.147334518,-7.806375135,15.59245831,-4.702177388,25.88243083,-2.296345738,-14.92404888
38.66,-10.8272233,-27.50474643,1000,-32.908071,22.83134419,24.81866973,1000,9.453681833,-0.378631854,-7.354768697,16.8493166,-5.442997877,25.61686733,-2.24354862,-15.45142255
38.665,-10.43931511,-28.48188157,1000,-34.66969932,22.51768032,24.40485666,1000,8.54630602,-0.564718583,-6.881153638,18.1898424,-6.229961571,25.35435007,-2.138512572,-15.92512892
38.67,-9.992180126,-29.48228128,1000,-36.50107291,22.24298757,23.97470725,1000,7.679661522,-0.702912,-6.38392475,19.61343665,-7.062365486,25.09649872,-1.97984721,-16.33945002
38.675,-9.485408866,-30.50320928,1000,-38.39867833,22.00360252,23.52796628,1000,6.858816039,-0.793194392,-5.860386747,21.11771641,-7.93936711,24.84285851,-1.77081629,-16.68982878
38.68,-8.919522013,-31.54102028,1000,-40.35803151,21.79236301,23.06517836,1000,6.088027138,-0.83775162,-5.307629408,22.69847525,-8.860085602,24.59044619,-1.518875378,-16.97310325
38.685,-8.295898786,-32.59113299,1000,-42.37351862,21.59963507,22.58761765,1000,5.370479348,-0.840353492,-4.723103473,24.3497594,-9.823454943,24.33408378,-1.234576049,-17.1876694
38.69,-7.616643552,-33.64801946,1000,-44.43813367,21.41449368,22.0971706,1000,4.707734036,-0.805655637,-4.10488078,26.06402554,-10.82794845,24.06717315,-0.930291489,-17.33396897
38.695,-6.884410169,-34.70521095,1000,-46.54317902,21.2258016,21.59624656,1000,4.099871287,-0.738542387,-3.451682347,27.83236276,-11.87124489,23.78259541,-0.61908407,-17.41436924
38.7,-6.102281265,-35.75535119,1000,-48.67783063,21.02309606,21.08768911,1000,3.545836831,-0.643671315,-2.762824652,29.6447126,-12.94970328,23.47358888,-0.313779618,-17.43284606
38.705,-5.273760727,-36.79029997,1000,-50.82891977,20.79726606,20.57459727,1000,3.043702372,-0.525308554,-2.038204326,31.49002658,-14.05800354,23.13451818,-0.02614559,-17.39464205
38.71,-4.402843218,-37.8012971,1000,-52.98090704,20.54099931,20.06004813,1000,2.590655284,-0.387467872,-1.278329729,33.35639972,-15.1889273,22.76144997,0.233823243,-17.30603351
38.715,-3.494099573,-38.77921004,1000,-55.11585794,20.24899672,19.54678734,1000,2.183203079,-0.234234957,-0.484345243,35.23125335,-16.33307583,22.35249971,0.458450305,-17.17378439
38.72,-2.552715921,-39.71490684,0,-57.21345529,19.91801525,19.03703537,1000,1.817556365,-0.070112449,0.34204157,37.10165248,-17.47853089,21.90802954,0.642658644,-17.00448537
38.725,-1.584432253,-40.59977444,0,-59.25110964,19.54683195,18.53242622,1000,1.489906075,0.099797254,1.198729403,38.95480919,-18.6105153,21.43072391,0.784041545,-16.80411484
38.73,-0.595358279,-41.42633865,0,-61.20414261,19.13618307,18.03408449,1000,1.196580751,0.269915803,2.083373675,40.77873079,-19.71108538,20.9254491,0.882748058,-16.57786993
38.735,0.408316792,-42.18889867,0,-63.04620594,18.6886754,17.54281332,1000,0.934161774,0.434560241,2.993470194,42.56290301,-20.75910904,20.39886325,0.941186875,-16.3301815
38.74,1.420659433,-42.88405511,0,-64.7502533,18.20862189,17.05933513,1000,0.69953581,0.588457646,3.926352045,44.29884902,-21.73096103,19.8587933,0.963550085,-16.06488195
38.745,2.436316491,-43.51097326,0,-66.29011915,17.70176945,16.58448128,1000,0.489854305,0.727247908,4.879140632,45.98040618,-22.60211469,19.3134823,0.955237363,-15.78545063
38.75,3.450778877,-44.07133511,0,-67.64250022,17.1748737,16.11925742,1000,0.302452774,0.847839699,5.848721361,47.60368028,-23.34942918,18.77081653,0.922244104,-15.4952053
38.755,4.460569577,-44.5690126,0,-68.78893026,16.6351406,15.66478894,1000,0.134821001,0.948581356,6.831791293,49.16676379,-23.95361612,18.23761966,0.870553647,-15.19734247
38.76,5.463323757,-45.00945584,0,-69.71812187,16.08957685,15.2221922,1000,-0.015379372,1.029263797,7.824957996,50.66925823,-24.40216008,17.71906228,0.805545508,-14.89487484
38.765,6.457735171,-45.39882569,0,-70.42700266,15.54435245,14.79241797,1000,-0.150308301,1.090981734,8.824858314,52.11167208,-24.69088204,17.21826005,0.731487171,-14.59056037
38.77,7.44336426,-45.74294849,0,-70.91989013,15.00427737,14.37610882,1000,-0.271946466,1.135875804,9.828264828,53.4947694,-24.82345877,16.73611315,0.651186704,-14.28683388
38.775,8.420354988,-46.04628626,0,-71.2074494,14.47249274,13.9734966,1000,-0.382117414,1.166794851,10.83218439,54.81898847,-24.81046807,16.2714358,0.565885744,-13.98576385
38.78,9.389129735,-46.31113143,0,-71.30518296,13.95041419,13.58436837,1000,-0.482512862,1.186928562,11.83395665,56.08401695,-24.66774449,15.82135721,0.475394014,-13.68903701
38.785,10.35012164,-46.5372616,0,-71.23196848,13.43789969,13.20811069,1000,-0.574708664,1.199450413,12.83134471,57.2886494,-24.41460964,15.38190532,0.378402376,-13.39797404
38.79,11.30358588,-46.72214352,0,-71.00858068,12.93357557,12.84381883,1000,-0.660167339,1.207175216,13.82262139,58.43096147,-24.07201196,14.94866955,0.272890224,-13.11356926
38.795,12.24950679,-46.86154755,0,-70.65637533,12.43526613,12.49042827,1000,-0.740220443,1.21226658,14.80662079,59.50866052,-23.66094272,14.51742995,0.156573359,-12.83652418
38.8,13.18759704,-46.95034925,0,-70.19610442,11.94048052,12.14683343,1000,-0.81604008,1.216035792,15.78274035,60.51944307,-23.20120507,14.08468915,0.027353867,-12.5672689
38.805,14.11736303,-46.98330656,0,-69.6469193,11.44689251,11.81196791,1000,-0.888622209,1.218875471,16.75088253,61.46123978,-22.71059181,13.64804893,-0.116278085,-12.30598017
38.81,15.03819785,-46.95568314,0,-69.02557971,10.95273879,11.48483324,1000,-0.958777361,1.220357021,17.71132267,62.33232251,-22.20438703,13.20638556,-0.274937336,-12.05258063
38.815,15.94946768,-46.86365722,0,-68.34590874,10.45708369,11.16448435,1000,-1.027133462,1.219472108,18.66452228,63.13130406,-21.69511577,12.75982913,-0.448164425,-11.80672653
38.82,16.85056839,-46.70452194,0,-67.6185126,9.959922478,10.84999165,1000,-1.094149837,1.214944923,19.61093222,63.85708811,-21.19246604,12.30960008,-0.634392273,-11.56780016
38.825,17.74095342,-46.47672648,0,-66.85075921,9.462135852,10.54040047,1000,-1.160139063,1.205530788,20.5508353,64.50883957,-20.70332767,11.85776681,-0.831048858,-11.33491966
38.83,18.62014659,-46.17980797,0,-66.04697666,8.965324935,10.23470221,1000,-1.225295062,1.190233277,21.48425852,65.08600682,-20.23192181,11.40696982,-1.03477364,-11.10697713
38.835,19.48774683,-45.81424013,0,-65.20882297,8.471564294,9.931826458,1000,-1.289727019,1.168407771,22.41095417,65.58836587,-19.78003764,10.96014059,-1.24171232,-10.88270472
38.84,20.34342792,-45.38122987,0,-64.33578715,7.983123547,9.630657352,1000,-1.353494758,1.139757014,23.33042643,66.01604653,-19.34739676,10.52023608,-1.447838254,-10.66075818
38.845,21.18694106,-44.88250149,0,-63.42577491,7.502207103,9.330070246,1000,-1.416640947,1.104253901,24.2420008,66.36953087,-18.93212807,10.09002422,-1.649251534,-10.43980444
38.85,22.01810294,-44.32009902,0,-62.47573162,7.03074617,9.028979366,1000,-1.479214778,1.062043186,25.14490176,66.6496056,-18.53131556,9.671933974,-1.842419822,-10.21859853
38.855,22.83677031,-43.69622442,0,-61.48224802,6.570262852,8.726388106,1000,-1.541287896,1.013358575,26.03832215,66.85727766,-18.14155975,9.267971274,-2.024342184,-9.996046184
38.86,23.64280816,-43.01312126,0,-60.442107,6.121801751,8.42143119,1000,-1.602958663,0.958467041,26.92147757,66.99367768,-17.75949824,8.879686505,-2.19263876,-9.771241813
38.865,24.4360456,-42.27300462,0,-59.35272441,5.6859199,8.11340097,1000,-1.664344463,0.897641638,27.79363081,67.05996199,-17.38222452,8.508178311,-2.34557426,-9.543478665
38.87,25.21622671,-41.47802839,0,-58.21244779,5.262713604,7.801754037,1000,-1.725566464,0.83115839,28.65408204,67.05722585,-17.00756591,8.154108154,-2.482036341,-9.312234144
38.875,25.98296542,-40.63027819,0,-57.02069337,4.851864995,7.486102135,1000,-1.786734324,0.7593193,29.50212864,66.98643768,-16.63420343,7.817706427,-2.601486579,-9.077142415
38.88,26.73571321,-39.73178374,0,-55.77791932,4.452693512,7.166194527,1000,-1.847933074,0.682503597,30.33699476,66.8484072,-16.26163136,7.498749172,-2.703905958,-8.837963323
38.885,27.47374674,-38.78454094,0,-54.48546757,4.064209149,6.841895671,1000,-1.909221183,0.601238637,31.1577515,66.64379089,-15.88999456,7.196520142,-2.789732588,-8.594557213
38.89,28.19617758,-37.79052727,0,-53.14531601,3.685160129,6.513166833,1000,-1.97063968,0.516271549,31.96324517,66.37312164,-15.51985611,6.90976826,-2.859802168,-8.346871866
38.895,28.90197585,-36.75171576,0,-51.7597906,3.314088737,6.180053205,1000,-2.032222582,0.428624382,32.75205128,66.03685718,-15.15193496,6.636699906,-2.915277434,-8.094934224
38.9,29.58999808,-35.67009104,0,-50.3312956,2.949391894,5.842676126,1000,-2.094012371,0.339610119,33.52246906,65.63543735,-14.78686169,6.375021902,-2.957575514,-7.838851111
38.905,30.25901392,-34.54765108,0,-48.86210251,2.589386789,5.501227726,1000,-2.156075364,0.250795491,34.27256447,65.16932608,-14.42500059,6.122045901,-2.988294377,-7.578812482
38.91,30.907732,-33.3863817,0,-47.35422197,2.23238,5.155966198,1000,-2.218518756,0.163915249,35.00025163,64.63902267,-14.0663719,5.874839379,-3.009142624,-7.315100238
38.915,31.53482616,-32.18820852,0,-45.80935396,1.876737866,4.807209383,1000,-2.281508466,0.080744955,35.70340314,64.04504879,-13.71066304,5.63040769,-3.021869966,-7.048097556
38.92,32.13895459,-30.95492909,0,-44.22890561,1.52094915,4.455323995,1000,-2.345283227,0.002952336,36.3799688,63.38790732,-13.35731704,5.3858797,-3.028208168,-6.77829278
38.925,32.71877897,-29.68813439,0,-42.61405474,1.163675501,4.100709788,1000,-2.410161072,-0.068063809,37.02810053,62.66802888,-13.00567058,5.138683265,-3.029822348,-6.506273365
38.93,33.27298772,-28.38912633,0,-40.96583049,0.803786495,3.743779134,1000,-2.476539336,-0.13132768,37.6462757,61.88571522,-12.6551112,4.886697402,-3.028273946,-6.232712514
38.935,33.80032053,-27.05883963,0,-39.28519623,0.440381673,3.384937116,1000,-2.544896685,-0.186415797,38.23339787,61.04108337,-12.30523511,4.628367983,-3.024993393,-5.95836109
38.94,34.29959489,-25.69778497,0,-37.5731411,0.07279516,3.024561834,1000,-2.615802281,-0.23353185,38.78886379,60.13402584,-11.95599955,4.362770613,-3.021265595,-5.684045795
38.945,34.76973112,-24.30602353,0,-35.8307698,-0.299402011,2.662991201,1000,-2.689927636,-0.27351525,39.31258781,59.16419122,-11.60785166,4.089633043,-3.018215479,-5.410674913
38.95,35.20977782,-22.88318132,0,-34.05939119,-0.676404154,2.300518459,1000,-2.768055771,-0.307761613,39.80496135,58.13099453,-11.26182616,3.809289571,-3.016797421,-5.139248625
38.955,35.6189348,-21.42850464,0,-32.26059325,-1.058177149,1.937390648,1000,-2.851078715,-0.338058107,40.2667436,57.03365821,-10.91959691,3.522567894,-3.017781942,-4.870859924
38.96,35.99657785,-19.94094842,0,-30.43628922,-1.444472362,1.573805422,1000,-2.939988726,-0.36639811,40.6989358,55.87128299,-10.58347404,3.230655149,-3.021739702,-4.606687074
38.965,36.34227942,-18.4192867,0,-28.58872763,-1.834849076,1.209907195,1000,-3.035858537,-0.394800099,41.10266291,54.64293596,-10.2563479,2.934964403,-3.029025892,-4.347973525
38.97,36.65582027,-16.8622407,0,-26.72045749,-2.228702643,0.845784742,1000,-3.139814782,-0.425138414,41.47906451,53.34775145,-9.9415724,2.637009593,-3.039768103,-4.096001478
38.975,36.93717593,-15.26861525,0,-24.83426396,-2.625298992,0.481471309,1000,-3.25300075,-0.458993608,41.82917732,51.98502492,-9.642808558,2.338284747,-3.053864459,-3.852054961
38.98,37.18647985,-13.63744022,0,-22.93307662,-3.023809327,0.116945774,1000,-3.376530106,-0.497527702,42.15381477,50.55430505,-9.363828894,2.040152946,-3.070988571,-3.617373416
38.985,37.40396521,-11.96812059,0,-21.0198645,-3.423347973,-0.247867057,1000,-3.511445069,-0.541401049,42.45345085,49.05549495,-9.108286809,1.743746817,-3.090604751,-3.393102803
38.99,37.58990116,-10.26059283,0,-19.09752349,-3.823017271,-0.613098907,1000,-3.658690432,-0.590723925,42.72812072,47.48898006,-8.879452406,1.449872148,-3.111997541,-3.180250599
38.995,37.74453502,-8.515475064,0,-17.16876099,-4.221960074,-0.97894134,1000,-3.819105884,-0.645055816,42.97736077,45.85577596,-8.679929994,1.158930244,-3.134318596,-2.979655745
39,37.86805196,-6.734190634,0,-15.23600132,-4.619412649,-1.345658478,1000,-3.993426844,-0.703445189,43.20019682,44.15767438,-8.511404872,0.870864907,-3.156635044,-2.79195811
39.005,37.96056509,-4.919059257,0,-13.30132094,-5.014744803,-1.713606316,1000,-4.182274398,-0.76449471,43.39518427,42.39737947,-8.374439507,0.585141009,-3.177966988,-2.617553834
39.01,38.02213785,-3.073354455,0,-11.36642886,-5.407483855,-2.083250958,1000,-4.386153967,-0.826441618,43.5604924,40.57861944,-8.268342226,0.300752774,-3.197314297,-2.456566584
39.015,38.05284273,-1.201332854,0,-9.432700234,-5.797318957,-2.455179278,1000,-4.605463435,-0.887244309,43.69403016,38.70623126,-8.191117304,0.016260861,-3.213669148,-2.308848224
39.02,38.05284816,0.691765467,0,-7.501262459,-6.184092787,-2.830097699,1000,-4.840506648,-0.944676431,43.79360936,36.78620565,-8.139499051,-0.270142734,-3.226021401,-2.174008266
39.025,38.02252102,2.599743255,0,-5.573137388,-6.567782929,-3.208820384,1000,-5.09151107,-0.996421519,43.85713302,34.82568769,-8.10907442,-0.560543301,-3.233355996,-2.051447609
39.03,37.96251954,4.515498871,0,-3.649431751,-6.948477174,-3.592247237,1000,-5.358640094,-1.040172179,43.88278584,32.83291901,-8.09448761,-0.857187647,-3.234648376,-1.94039309
39.035,37.87385858,6.431112073,0,-1.731579797,-7.326347163,-3.981337989,1000,-5.642017598,-1.073740384,43.86921544,30.81711456,-8.08973938,-1.162343038,-3.228859355,-1.839952062
39.04,37.75793191,8.337953184,0,0.178380021,-7.701614042,-4.377091464,1000,-5.941754013,-1.095181364,43.81568412,28.78828857,-8.088552282,-1.478129857,-3.214917649,-1.749165183
39.045,37.61649475,10.2267905,0,2.077513185,-8.074509494,-4.780526715,1000,-6.257971415,-1.102930049,43.72218904,26.75707752,-8.084757694,-1.806336696,-3.191699299,-1.667055101
39.05,37.45161567,12.08786807,0,3.961725883,-8.445234769,-5.192663359,1000,-6.590823895,-1.095940838,43.58954188,24.73461576,-8.072628912,-2.148237864,-3.158009157,-1.59267132
39.055,37.26560922,13.91095443,0,5.825592802,-8.813907988,-5.614506113,1000,-6.940518204,-1.073814616,43.41940518,22.73247298,-8.047099823,-2.504418358,-3.112549448,-1.525132792
39.06,37.06096418,15.68535917,0,7.66230402,-9.180498077,-6.047029181,1000,-7.307335558,-1.036895503,43.21428885,20.76265821,-8.003835035,-2.874619605,-3.053878504,-1.463671225
39.065,36.84028493,17.39991535,0,9.463717639,-9.544743127,-6.491157945,1000,-7.691654434,-0.986306422,42.97750693,18.83768755,-7.93917097,-3.257624623,-2.980360228,-1.407677878
39.07,36.60627218,19.04296189,0,11.22049133,-9.90606929,-6.947753775,1000,-8.093971439,-0.923902363,42.713114,16.97068445,-7.84999617,-3.651206361,-2.890115824,-1.356742973
39.075,36.36174609,20.60236441,0,12.92226266,-10.26352692,-7.417600826,1000,-8.514921349,-0.852110442,42.42579504,15.17546029,-7.733644001,-4.052189487,-2.780995023,-1.310692239
39.08,36.10967976,22.0656327,0,14.55784676,-10.61576048,-7.901395689,1000,-8.955295157,-0.773668477,42.12068777,13.46647795,-7.587881761,-4.456634259,-2.650582068,-1.269616404
39.085,35.853204,23.42017287,0,16.1154236,-10.96102825,-8.399739517,1000,-9.416065204,-0.691297359,41.80311917,11.8586252,-7.411041869,-4.860138447,-2.496251811,-1.233902115
39.09,35.59553557,24.65368479,0,17.58271088,-11.29727403,-8.913132977,1000,-9.898407769,-0.607370558,41.4782565,10.36675294,-7.202286638,-5.258216556,-2.315276072,-1.20425738
39.095,35.33979138,25.75471289,0,18.94712437,-11.62225397,-9.441977321,1000,-10.40372582,-0.52365533,41.15068602,9.004940774,-6.962003219,-5.646710256,-2.104978925,-1.181730721
39.1,35.08868452,26.71334196,0,20.19592059,-11.93369023,-9.986583298,1000,-10.93367901,-0.441178133,40.82395194,7.785490917,-6.692337969,-6.022160197,-1.862905556,-1.167730266
39.105,34.84413573,27.52200169,0,21.31631233,-12.2294219,-10.54718657,1000,-11.49021202,-0.360233194,40.50011596,6.717709344,-6.397876808,-6.382072937,-1.586971258,-1.164034173
39.11,34.60692074,28.17622951,0,22.29556044,-12.50751986,-11.12397107,1000,-12.07558119,-0.280519169,40.17947095,5.806767405,-6.086316584,-6.725022774,-1.275551248,-1.172791614
39.115,34.37640797,28.67529232,0,23.12119929,-12.7663557,-11.7171001,1000,-12.69237774,-0.201363638,39.86045431,5.052819349,-5.768874187,-7.050575993,-0.927497504,-1.196514053
39.12,34.15043584,29.02255595,0,23.78158395,-13.00461235,-12.32674805,1000,-13.34354336,-0.121973724,39.53976696,4.450553332,-5.460131217,-7.35906391,-0.542077016,-1.238058916
39.125,33.92538716,29.22554016,0,24.26683492,-13.22124517,-12.95313019,1000,-14.03238104,-0.041686605,39.21271476,3.989292852,-5.177174067,-7.65125278,-0.118847842,-1.300609459
39.13,33.69647336,29.29566115,0,24.57010906,-13.41540584,-13.59653039,1000,-14.76254985,0.039799844,38.8737435,3.653629715,-4.938092115,-7.927969556,0.342505027,-1.387639312
39.135,33.45814602,29.2476874,0,24.68895938,-13.58634105,-14.25731995,1000,-15.53804432,0.12222915,38.51707198,3.424432253,-4.760097408,-8.189714764,0.842346384,-1.5028698
39.14,33.20451011,29.09896969,0,24.62643454,-13.73327373,-14.9359678,1000,-16.36314987,0.204624604,38.13729751,3.280004623,-4.657668393,-8.436277913,1.381268297,-1.650208735
