time,thigh_pitch_lt_deg,shank_pitch_lt_deg,contact_lt,foot_pitch_lt_deg,thigh_pitch_rt_deg,shank_pitch_rt_deg,contact_rt,foot_pitch_rt_deg,lumbar_flexion_deg,hip_flexion_lt_deg,knee_flexion_lt_deg,ankle_dorsiflexion_lt_deg,hip_flexion_rt_deg,knee_flexion_rt_deg,ankle_dorsiflexion_rt_deg
25.885,-14.10960265,-53.01180756,0,-61.90799906,23.17073075,3.20998639,1000,1.638258548,6.164259395,-17.98826014,38.84256614,-12.55337767,19.56571445,20.07964194,-1.457562013
25.89,-13.00607057,-53.7677789,0,-63.32039678,22.85375387,2.658693782,1000,1.515456408,6.085778126,-16.89824173,40.67449942,-13.16640154,19.20072971,20.33680288,-1.031042949
25.895,-11.90538275,-54.44339911,0,-64.57724796,22.51284482,2.133002198,1000,1.418094956,6.02318338,-15.80250734,42.43204818,-13.6384959,18.82338521,20.54349081,-0.604970034
25.9,-10.80672131,-55.03489878,0,-65.66732897,22.14915223,1.630481846,1000,1.3397615,5.975682989,-14.70041466,44.11246836,-13.96358768,18.43440413,20.70246294,-0.183339885
25.905,-9.709955404,-55.53964689,0,-66.57895108,21.76384431,1.148840723,1000,1.27488464,5.940453227,-13.59207399,45.71283434,-14.13976053,18.03466531,20.81665273,0.230523594
25.91,-8.615922094,-55.95611564,0,-67.3008434,21.35807594,0.68607617,1000,1.218797291,5.913451123,-12.4785831,47.22979338,-14.17003904,17.62510639,20.88897539,0.63390588
25.915,-7.526489799,-56.28384858,0,-67.82424397,20.93296401,0.240576884,1000,1.167660886,5.890312089,-11.36209498,48.65958749,-14.06276712,17.20657367,20.92216164,1.024548557
25.92,-6.444481115,-56.52335385,0,-68.14449051,20.48957204,-0.188832576,1000,1.118425624,5.867075581,-10.24572509,49.99818192,-13.83099806,16.77972041,20.91863856,1.400582906
25.925,-5.373498386,-56.67588951,0,-68.26206615,20.02890155,-0.602904196,1000,1.068799807,5.840560184,-9.133278181,51.24140107,-13.4911884,16.34503776,20.88046887,1.760522414
25.93,-4.317675332,-56.74324065,0,-68.18296449,19.55188591,-1.002022602,1000,1.017199912,5.808422069,-8.028857786,52.38511536,-13.06162991,15.9029827,20.80933998,2.103274215
25.935,-3.281372149,-56.72752591,0,-67.91827738,19.0593935,-1.386292045,1000,0.962644239,5.769015024,-6.936446272,53.42547985,-12.56102745,15.45413443,20.70660254,2.428120311
25.94,-2.268828629,-56.63100158,0,-67.48304343,18.55225094,-1.755637621,1000,0.904647164,5.721204753,-5.859553405,54.35917871,-12.00738343,14.99928971,20.57335429,2.734706556
25.945,-1.283790983,-56.45587189,0,-66.89463122,18.0312861,-2.109908039,1000,0.843125544,5.664226792,-4.800967334,55.18367548,-11.4171985,14.53946089,20.41055468,3.023037077
25.95,-0.329156825,-56.20411789,0,-66.17101535,17.49737972,-2.448973844,1000,0.778310718,5.597650323,-3.762628425,55.89744305,-10.80495875,14.07576886,20.21915172,3.293462341
25.955,0.593299695,-55.87737334,0,-65.32931774,16.95151338,-2.772814678,1000,0.710651109,5.521423708,-2.745610736,56.50013832,-10.18287711,13.60929158,20.0002018,3.546641873
25.96,1.483046639,-55.47685562,0,-64.38482753,16.39479633,-3.081585398,1000,0.640726469,5.435932024,-1.750189389,56.99264661,-9.560855527,13.14094576,19.75495714,3.783497198
25.965,2.340745108,-55.00336108,0,-63.35052923,15.8284719,-3.375652727,1000,0.569183785,5.342020419,-0.775977367,57.37698782,-8.946630827,12.67142812,19.48491451,4.00516197
25.97,3.168071728,-54.45731936,0,-62.2370353,15.25389773,-3.655601596,1000,0.49668126,5.240966923,0.177898369,57.65611635,-8.346031498,12.2012006,19.19181806,4.212917998
25.975,3.967490406,-53.83888163,0,-61.05278687,14.67250709,-3.922215909,1000,0.423846627,5.134412931,1.112629142,57.83367063,-7.763300624,11.73050115,18.87762549,4.408129632
25.98,4.74202631,-53.14804409,0,-59.8044044,14.08575617,-4.176442498,1000,0.351242675,5.024259537,2.029593766,57.91373865,-7.201426847,11.2593621,18.54444839,4.592177743
25.985,5.495038403,-52.38479909,0,-58.49709309,13.49506663,-4.419344097,1000,0.279346499,4.912534805,2.930248101,57.90064553,-6.66244172,10.7876402,18.19447914,4.766405032
25.99,6.229982976,-51.54928922,0,-57.13503906,12.90177677,-4.652049597,1000,0.208535352,4.801242522,3.816016285,57.79875331,-6.147666026,10.3150609,17.82992391,4.932071134
25.995,6.950184615,-50.64195744,0,-55.72177406,12.3070941,-4.875708935,1000,0.139082869,4.692204485,4.688193032,57.61230363,-5.657895144,9.841268502,17.4529384,5.090326018
26,7.658612603,-49.66367871,0,-54.26048191,11.71205492,-5.091458994,1000,0.071166453,4.586933414,5.547826986,57.34529568,-5.193516911,9.365863423,17.06557485,5.242206159
26.005,8.357664111,-48.61582946,0,-52.75422661,11.11749105,-5.300401497,1000,0.004878102,4.486568683,6.395570672,57.00134967,-4.754602276,8.888411804,16.66974058,5.388644775
26.01,9.048984819,-47.50026239,0,-51.20608405,10.52400321,-5.503590322,1000,-0.059759185,4.391869013,7.231539994,56.58354221,-4.340996202,8.408441694,16.2671657,5.53049434
26.015,9.733394933,-46.31920691,0,-49.61918517,9.931941558,-5.702027398,1000,-0.12277419,4.303258293,8.055261303,56.09429228,-3.952407515,7.925435379,15.85937953,5.668554627
26.02,10.41093441,-45.07513387,0,-47.99668935,9.34139742,-5.896664583,1000,-0.184234097,4.220882338,8.865744147,55.53533833,-3.588484715,7.438846686,15.44769725,5.803597778
26.025,11.08090277,-43.77061864,0,-46.34171696,8.752209035,-6.088409408,1000,-0.244228721,4.144673302,9.661546977,54.9077065,-3.248872734,6.948133629,15.03321789,5.936394022
26.03,11.7417835,-42.40821768,0,-44.65726332,8.163989493,-6.278128185,1000,-0.302856781,4.074427939,10.44069795,54.21156921,-2.933254533,6.452785509,14.61683711,6.067727354
26.035,12.39111551,-40.99036669,0,-42.94609721,7.576161683,-6.466645974,1000,-0.36021302,4.009907554,11.20051439,53.44606218,-2.641365949,5.952306789,14.19926148,6.19840222
26.04,13.02547507,-39.51929752,0,-41.21065551,6.988000607,-6.65474233,1000,-0.416376454,3.950933865,11.93750522,52.6092182,-2.372993112,5.446176217,13.78102466,6.329240282
26.045,13.64062939,-37.99697852,0,-39.45294928,6.398671428,-6.843146233,1000,-0.471405717,3.897409372,12.64747869,51.69808163,-2.127954536,4.933840984,13.36249775,6.461065908
26.05,14.23182005,-36.4250865,0,-37.67449037,5.807255838,-7.03252668,1000,-0.525337041,3.849281487,13.32581235,50.70897325,-1.906066384,4.41473475,12.943884,6.594682198
26.055,14.79410025,-34.80501308,0,-35.8762486,5.212768716,-7.223481998,1000,-0.578184867,3.806490689,13.96778815,49.63783944,-1.707093711,3.888298895,12.52520591,6.73084377
26.06,15.32266312,-33.13789652,0,-34.05864293,4.614163226,-7.416532005,1000,-0.629945188,3.768919487,14.56891603,48.48061771,-1.530696702,3.353991798,12.10628805,6.870231256
26.065,15.81309035,-31.42467509,0,-32.22157287,4.010323615,-7.612111311,1000,-0.680602097,3.736360337,15.12517662,47.23354538,-1.376381861,2.811276471,11.68673463,7.013427181
26.07,16.26150911,-29.66614757,0,-30.36447771,3.400054735,-7.810567707,1000,-0.7301337,3.708525816,15.63314609,45.89339058,-1.243464168,2.259575282,11.26591379,7.160900766
26.075,16.6646658,-27.86304073,0,-28.48641354,2.782076289,-8.012167673,1000,-0.778517029,3.685078016,16.09003634,44.45761719,-1.131031899,1.698227005,10.8429582,7.313004192
26.08,17.01992718,-26.01607497,0,-26.58613165,2.155016786,-8.217106589,1000,-0.825735504,3.665647751,16.49368806,42.92448563,-1.037909957,1.126467938,10.41677431,7.469974017
26.085,17.32524166,-24.12603427,0,-24.66216127,1.517413133,-8.425521553,1000,-0.871786736,3.649818228,16.84257213,41.29312934,-0.962623964,0.543466933,9.986063601,7.63193769
26.09,17.57908804,-22.19384298,0,-22.7129047,0.867722241,-8.63750815,1000,-0.916690156,3.637089655,17.13580472,39.56363241,-0.903374626,-0.051604568,9.549361404,7.798926913
26.095,17.78043125,-20.22064886,0,-20.73673768,0.204342384,-8.853139924,1000,-0.960490673,3.626847703,17.37316454,37.73711866,-0.858021566,-0.659503427,9.105088692,7.97089969
26.1,17.92869119,-18.20791457,0,-18.73211922,-0.474348925,-9.07249186,1000,-1.003260721,3.618353038,17.55509267,35.81584988,-0.824081344,-1.280866328,8.651623391,8.147769493
26.105,18.02374415,-16.15751396,0,-16.69770364,-1.169940093,-9.295662256,1000,-1.045101767,3.610766645,17.68268451,33.80333811,-0.79873633,-1.91619131,8.187385253,8.329434245
26.11,18.06596815,-14.07183072,0,-14.63245782,-1.883908974,-9.522792257,1000,-1.086147657,3.603213846,17.75769011,31.70447112,-0.778860232,-2.56583953,7.710937039,8.515800628
26.115,18.05633699,-11.95385656,0,-12.53577751,-2.617524798,-9.754081688,1000,-1.126567669,3.594861316,17.78255333,29.52564268,-0.761056038,-3.230026968,7.221101004,8.706804328
26.12,17.99655348,-9.807293162,0,-10.40760358,-3.371731898,-9.989798184,1000,-1.16656782,3.584975916,17.76050615,27.27487667,-0.741701612,-3.908779537,6.717082956,8.902423444
26.125,17.88921784,-7.636657837,0,-8.248545261,-4.147021656,-10.23028585,1000,-1.206394011,3.572946102,17.69571732,24.96194002,-0.717005394,-4.601847941,6.198604699,9.102688128
26.13,17.73800503,-5.447387814,0,-6.060022354,-4.943305122,-10.47597355,1000,-1.246337251,3.55828505,17.59344221,22.59842103,-0.683080217,-5.308615888,5.666033891,9.30768636
26.135,17.54782055,-3.245954211,0,-3.844430679,-5.759796582,-10.72738157,1000,-1.286742162,3.54063308,17.46011979,20.1977708,-0.636019893,-6.028028443,5.12050115,9.517563383
26.14,17.32491974,-1.039985478,0,-1.605340362,-6.594925555,-10.98512317,1000,-1.328016376,3.51976793,17.30340076,17.77532148,-0.571984496,-6.75855719,4.563985576,9.732514222
26.145,17.07698286,1.161611374,0,0.652283867,-7.446294703,-11.24990165,1000,-1.370639098,3.495627804,17.13209919,15.34830173,-0.48729494,-7.498218126,3.999353463,9.952771576
26.15,16.81314396,3.348575002,0,2.921860644,-8.310695159,-11.52250442,1000,-1.415172653,3.468336431,16.95608401,12.93584093,-0.378561569,-8.244636787,3.430340327,10.1785872
26.155,16.54394464,5.509308311,0,5.194979424,-9.184179794,-11.80379491,1000,-1.462277337,3.438227165,16.78609741,10.55891101,-0.242884562,-8.995150002,2.861476208,10.41020661
26.16,16.28117008,7.631011369,0,7.461219269,-10.06218623,-12.09470295,1000,-1.512725801,3.405869609,16.63346821,8.240146026,-0.078124203,-9.746935721,2.297962784,10.64784229
26.165,16.03751287,9.699905008,0,9.708022558,-10.93970549,-12.39621349,1000,-1.567414463,3.372099742,16.50967518,6.003488248,0.116798614,-10.49717195,1.745505589,10.89164766
26.17,15.82605274,11.70150216,0,11.92068678,-11.8114873,-12.70935456,1000,-1.627378736,3.33804413,16.42577262,3.873654942,0.341667323,-11.24320954,1.210110876,11.14168633
26.175,15.65957895,13.62090463,0,14.08250653,-12.67227386,-13.03518211,1000,-1.693801955,3.305136624,16.39171412,1.875423307,0.594845275,-11.98275249,0.697852066,11.39790404
26.18,15.54983119,15.44313852,0,16.17510711,-13.51704599,-13.37475873,1000,-1.768027771,3.275123319,16.4156615,0.032751694,0.873286971,-12.71402375,0.214616977,11.66009125
26.185,15.50674602,17.15333845,0,18.17896207,-14.34125934,-13.72913183,1000,-1.85156901,3.250064553,16.50334678,-1.631997799,1.172845965,-13.43590806,-0.234139661,11.92784863
26.19,15.53781531,18.73709919,0,20.07407006,-15.14104609,-14.09931793,1000,-1.946114033,3.232299515,16.65757877,-3.098966373,1.488529066,-14.14803691,-0.643607478,12.200561
26.195,15.64758114,20.18094612,0,21.84069757,-15.91336101,-14.4862899,1000,-2.053535002,3.224370999,16.87790586,-4.35179343,1.814695972,-14.85080544,-1.00977935,12.47737137
26.2,15.83724873,21.47289999,0,23.46009338,-16.65605991,-14.89096754,1000,-2.175904047,3.228912001,17.16039297,-5.3786982,2.145141488,-15.54532108,-1.329542994,12.7571518
26.205,16.10440115,22.60301484,0,24.9151708,-17.36791896,-15.31421197,1000,-2.315514628,3.248500009,17.49748118,-6.173546933,2.473180773,-16.23329857,-1.600712783,13.03847431
26.21,16.44291201,23.56386779,0,26.1910864,-18.04858874,-15.75682675,1000,-2.47490692,3.285522779,17.87802472,-6.736730133,2.791686448,-16.9169114,-1.821993288,13.31958403
26.215,16.84328655,24.35098487,0,27.27571124,-18.69847528,-16.21956725,1000,-2.65689176,3.342048439,18.2877893,-7.075468699,3.093089946,-17.59857494,-1.992863597,13.59838013
26.22,17.29334558,24.96312537,0,28.16002075,-19.31854417,-16.70315429,1000,-2.864553367,3.419644412,18.71043767,-7.203340443,3.369454574,-18.28062113,-2.113382292,13.87242428
26.225,17.77915134,25.40237047,0,28.83846298,-19.91005931,-17.20828699,1000,-3.101248086,3.519118182,19.1289713,-7.138977887,3.612751504,-18.96486188,-2.1839306,14.13895117
26.23,18.28619861,25.67402485,0,29.30928643,-20.47429905,-17.73564624,1000,-3.370612594,3.640187181,19.52755376,-6.904123692,3.815330033,-19.65208942,-2.204943812,14.39486191
26.235,18.80077025,25.78638057,0,29.57481837,-21.01229747,-18.28589093,1000,-3.676575813,3.781169326,19.89332326,-6.521404949,3.970520766,-20.34163371,-2.176676438,14.63670825
26.24,19.31076182,25.75038523,0,29.64151529,-21.52464129,-18.85965024,1000,-4.023373087,3.93876239,20.21736901,-6.012771614,4.073132084,-21.03105941,-2.099029441,14.86067426
26.245,19.80560755,25.57921673,0,29.51957243,-22.01133617,-19.45752011,1000,-4.415563325,4.10798204,20.4945273,-5.399103043,4.119601077,-21.71605854,-1.971444295,15.06256146
26.25,20.27568543,25.28775615,0,29.22207959,-22.47174033,-20.0800605,1000,-4.858032649,4.282326928,20.72237717,-4.700596125,4.107774361,-22.39057397,-1.792861265,15.23778817
26.255,20.7118346,24.89198722,0,28.76391897,-22.90455782,-20.72779693,1000,-5.355977924,4.45424501,20.90008724,-3.937251137,4.036478491,-23.04717646,-1.561725837,15.38141304
26.26,21.10534531,24.40835379,1000,28.16065903,-23.30788181,-21.40122412,1000,-5.914880109,4.615888359,21.02754672,-3.128972831,3.905096769,-23.67766122,-1.276029469,15.4881731
26.265,21.44842091,23.8530904,1000,27.42772542,-23.67928587,-22.10080443,1000,-6.540472424,4.759978903,21.10496664,-2.295123102,3.713413752,-24.27372652,-0.933384878,15.55252314
26.27,21.73482119,23.24155777,1000,26.5799723,-24.01593943,-22.82696366,1000,-7.238700516,4.880756967,21.13267172,-1.453708543,3.461810801,-24.82774747,-0.531109937,15.56867808
26.275,21.96034194,22.58762908,1000,25.63196342,-24.31471131,-23.58009482,1000,-8.015670975,4.974637051,21.11107733,-0.620533203,3.152091515,-25.33326187,-0.066278145,15.53067494
26.28,22.1229966,21.90323511,1000,24.59770652,-24.57221646,-24.36057025,1000,-8.877594622,5.040392677,21.04086492,0.191421719,2.787508866,-25.78496277,0.464301393,15.43244999
26.285,22.22296155,21.19808826,1000,23.49053317,-24.78478548,-25.16874915,1000,-9.830670467,5.079017081,20.92325764,0.972373948,2.372743359,-26.17836534,1.064170289,15.26796797
26.29,22.26248816,20.47950928,1000,22.32313942,-24.94838007,-26.00497189,1000,-10.88097854,5.09340819,20.76040914,1.716080456,1.914010742,-26.50937279,1.737332935,15.03132
26.295,22.24585216,19.75243622,1000,21.1070952,-25.05851559,-26.86953891,1000,-12.03437556,5.08793257,20.55585716,2.420076981,1.418443838,-26.77388873,2.488326133,14.7168015
26.3,22.17929313,19.0195943,1000,19.85327424,-25.11025776,-27.76268253,1000,-13.29635917,5.067897116,20.31491684,3.08574961,0.89435,-26.96760776,3.322188323,14.31901051
26.305,22.0708823,18.28180693,1000,18.57260778,-25.09833429,-28.68453587,1000,-14.67188285,5.039027183,20.04484793,3.718173507,0.351709111,-27.08607074,4.244297968,13.83299
26.31,21.93021667,17.53851614,1000,17.27687752,-25.01737562,-29.63510218,1000,-16.16512839,5.007020185,19.75468014,4.325525068,-0.19746193,-27.12496058,5.260077646,13.25441464
26.315,21.76760866,16.78841397,1000,15.97926106,-24.86227237,-30.61423127,1000,-17.77925716,4.977170708,19.45441568,4.917806468,-0.739075099,-27.08052248,6.374589384,12.57980594
26.32,21.59267855,16.03004415,1000,14.69431083,-24.62863569,-31.62160974,1000,-19.51612559,4.954059802,19.15354221,5.504911061,-1.257478895,-26.95003153,7.59204697,11.80680111
26.325,21.41265157,15.2623232,1000,13.43727286,-24.3133237,-32.6567601,1000,-21.37592767,4.941286475,18.85921059,6.094379797,-1.736580593,-26.732209,8.915280588,10.93451081
26.33,21.23095828,14.48495043,1000,12.22298835,-23.91493875,-33.71904253,1000,-23.35676206,4.941216779,18.5747083,6.689497971,-2.161335472,-26.42747226,10.34524371,9.963960787
26.335,21.04689381,13.69869731,1000,11.06473719,-23.43414413,-34.80764123,1000,-25.4541507,4.95476141,18.29897997,7.288535649,-2.51923479,-26.03789947,11.8806904,8.898574067
26.34,20.85679574,12.9054842,1000,9.973482185,-22.8736699,-35.9215232,1000,-27.66062633,4.981306235,18.02760052,7.885730203,-2.801223567,-25.56693679,13.51813734,7.744567183
26.345,20.65632352,12.10823055,1000,8.95730631,-22.23801714,-37.05935905,1000,-29.9655063,5.018915808,17.75482204,8.473656492,-3.00220663,-25.01902663,15.25208812,6.511134001
26.35,20.44262811,11.31062712,1000,8.021260164,-21.53296029,-38.21940853,1000,-32.35487278,5.064759296,17.4756498,9.045665572,-3.121016822,-24.39927465,17.07542672,5.210402827
26.355,20.21516022,10.5169126,1000,7.1674323,-20.76510273,-39.39937365,1000,-34.81181624,5.115544745,17.1869444,9.597060722,-3.160162365,-23.71325458,18.97972764,3.857114641
26.36,19.97480128,9.731721008,1000,6.395225485,-19.94160776,-40.59621851,1000,-37.31688096,5.167763331,16.88725001,10.12457254,-3.125396486,-22.9669115,20.95536029,2.468082738
26.365,19.72241098,8.9599797,1000,5.701885795,-19.07004123,-41.80596066,1000,-39.84865686,5.217647456,16.57618245,10.62514167,-3.025049652,-22.16645875,22.99145422,1.06149885
26.37,19.45776244,8.206784914,1000,5.083188177,-18.15820978,-43.02345366,1000,-42.38457155,5.261050356,16.25393331,11.09496163,-2.869173992,-21.31826094,25.07585501,-0.343961673
26.375,19.17970694,7.47717367,1000,4.533890408,-17.21391822,-44.24221335,1000,-44.90168217,5.293510437,15.92144579,11.5296804,-2.668858317,-20.42873369,27.19519747,-1.729987663
26.38,18.88718103,6.775777599,1000,4.048238878,-16.24466342,-45.45435531,1000,-47.37737544,5.310652218,15.58089329,11.92542738,-2.435312027,-19.50428124,29.33514168,-3.07929324
26.385,18.57970395,6.10643971,1000,3.620140815,-15.25732237,-46.65071062,1000,-49.78984603,5.308902992,15.23533306,12.27933632,-2.179246229,-18.55121429,31.48078028,-4.375915365
26.39,18.25707566,5.471916483,1000,3.243352638,-14.25790568,-47.82109838,1000,-52.11847172,5.286192547,14.88756516,12.58927921,-1.910314608,-17.57563343,33.61712392,-5.605322954
26.395,17.91907089,4.873720258,1000,2.91163124,-13.25142355,-48.954691,1000,-54.34402651,5.2424474,14.53923086,12.85364132,-1.636718498,-16.58328639,35.72955845,-6.754370552
26.4,17.56570965,4.312087504,1000,2.618878659,-12.24189678,-50.04041381,1000,-56.44877006,5.179677087,14.19080472,13.07169516,-1.365033244,-15.57947017,37.80418833,-7.811215894
26.405,17.19772423,3.78604907,1000,2.359351444,-11.23246081,-51.06736185,0,-58.41648972,5.101649274,13.84206005,13.24413651,-1.100104797,-14.5689662,39.82809121,-8.765330761
26.41,16.81657274,3.293573789,1000,2.127770766,-10.22551473,-52.02525811,0,-60.23243491,5.01321103,13.49235676,13.37311237,-0.845171839,-13.55594148,41.78954367,-9.607548664
26.415,16.42397507,2.831762765,1000,1.91928842,-9.222888238,-52.9049321,0,-61.88311501,4.919449079,13.1406248,13.46173003,-0.602157583,-12.54385217,43.67822537,-10.33011008
26.42,16.02137749,2.397082441,1000,1.729506236,-8.2260095,-53.69868213,0,-63.35625555,4.824927103,12.78527176,13.51346702,-0.37187911,-11.53546912,45.48530838,-10.92701953
26.425,15.60962837,1.985632258,1000,1.554463246,-7.236057676,-54.40043922,0,-64.64117682,4.732988444,12.42441019,13.53175546,-0.15428592,-10.53282363,47.20339367,-11.39488422
26.43,15.18895243,1.593426337,1000,1.390680675,-6.254122836,-55.00581299,0,-65.72947559,4.6452291,12.0563913,13.51982258,0.051379493,-9.537130466,48.82635491,-11.7338646
26.435,14.75911532,1.216638244,1000,1.235143106,-5.28137026,-55.51205909,0,-66.61576248,4.561481754,11.6802684,13.48070661,0.246330288,-8.548902024,50.34912496,-11.94827515
26.44,14.31964209,0.851774807,1000,1.085290498,-4.31914723,-55.91799865,0,-67.29851448,4.48033072,11.29602536,13.41733895,0.432045028,-7.568181063,51.76752451,-12.04679548
26.445,13.86998101,0.495793035,1000,0.938969986,-3.368976119,-56.22392593,0,-67.78118489,4.399861775,10.90447763,13.33258011,0.610034577,-6.594816411,53.07823349,-12.04242422
26.45,13.40955238,0.146175492,1000,0.794477407,-2.432470404,-56.43147161,0,-68.07207904,4.318415043,10.50684567,13.22913838,0.781806711,-5.628782775,54.27884447,-11.95115404
26.455,12.93770615,-0.199032679,1000,0.650531417,-1.511212727,-56.5433829,0,-68.18326864,4.235146671,10.10419744,13.10939492,0.948791798,-4.670449192,55.36790277,-11.79000582
26.46,12.45366533,-0.541225318,1000,0.506242883,-0.606627702,-56.56331768,0,-68.12921273,4.150210742,9.697014362,12.97522182,1.112293924,-3.720691258,56.3449599,-11.57527965
26.465,11.95652367,-0.881264029,1000,0.361085871,0.28014041,-56.49563572,0,-67.92533803,4.064570033,9.284998744,12.82785898,1.273453117,-2.780827602,57.21061515,-11.32132324
26.47,11.44531255,-1.219527197,1000,0.214845809,1.148336118,-56.34515926,0,-67.58694871,3.979616483,8.867070186,12.66786664,1.433185357,-1.852459949,57.96652284,-11.04005412
26.475,10.91909935,-1.555969034,1000,0.067571386,1.997669314,-56.11690043,0,-67.1285392,3.896782209,8.441466725,12.49512211,1.592134907,-0.937279871,58.61535063,-10.74105931
26.48,10.37708469,-1.89017694,1000,-0.080477879,2.828327788,-55.81576062,0,-66.56336114,3.817252115,8.005898336,12.30884258,1.750624706,-0.03689993,59.1606504,-10.43193187
26.485,9.818708197,-2.221423793,1000,-0.228881747,3.640926576,-55.44623535,0,-65.90314916,3.741801385,7.557790554,12.10766417,1.908620325,0.847310716,59.60665256,-10.11861905
26.49,9.24375225,-2.548720929,1000,-0.377107214,4.436421724,-55.01216011,0,-65.15796767,3.670764523,7.09460083,11.88978849,2.065719546,1.714391173,59.95802342,-9.805699804
26.495,8.652408795,-2.870877129,1000,-0.524555773,5.215999874,-54.5165357,0,-64.33617038,3.604123136,6.6141262,11.65316619,2.221172448,2.563914242,60.21961759,-9.496586506
26.5,8.045285218,-3.186564487,1000,-0.6706015,5.980961783,-53.96145735,0,-63.44443506,3.541704805,6.114703934,11.39568437,2.373940887,3.396014378,60.39625723,-9.193645084
26.505,7.423330783,-3.494400356,1000,-0.814618903,6.73261372,-53.34814647,0,-62.48786089,3.483429181,5.595275542,11.11533037,2.522802931,4.211323978,60.49254696,-8.898270192
26.51,6.787701555,-3.793052784,1000,-0.955999786,7.472180213,-52.6770642,0,-61.47013112,3.429495553,5.055318144,10.8103333,2.666503749,5.01082926,60.51273185,-8.610966393
26.515,6.139595698,-4.081359193,1000,-1.094160346,8.200745739,-51.94808941,0,-60.39374443,3.380465374,4.494712127,10.47928334,2.803930913,5.795705978,60.46060999,-8.331464996
26.52,5.480116072,-4.358442507,1000,-1.228541835,8.91921053,-51.16072343,0,-59.26028579,3.337161529,3.913684202,10.1212479,2.934284816,6.567222522,60.339475,-8.058879564
26.525,4.810180003,-4.623801058,1000,-1.358611798,9.628252957,-50.31429223,0,-58.07071419,3.300524255,3.312771952,9.735868141,3.057209481,7.32664556,60.15207628,-7.791896096
26.53,4.130457644,-4.877353547,1000,-1.483869792,10.32830889,-49.40812274,0,-56.82562427,3.271454784,2.692779686,9.323392029,3.172861063,8.075160252,59.90060084,-7.528966912
26.535,3.441345925,-5.119447213,1000,-1.603864536,11.01956817,-48.44168277,0,-55.5254648,3.250673157,2.054709549,8.884659406,3.281916596,8.813790016,59.58667527,-7.268492556
26.54,2.742977716,-5.35083557,1000,-1.718217979,11.7019798,-47.41467543,0,-54.17069851,3.238648393,1.39969956,8.421048818,3.385532862,9.543343037,59.21137437,-7.008977062
26.545,2.035272646,-5.572627349,1000,-1.826647666,12.37526724,-46.32709023,0,-52.7619048,3.235616474,0.729002788,7.934402997,3.485263423,10.26440598,58.77523958,-6.749149746
26.55,1.318016019,-5.786206592,1000,-1.928979584,13.03893915,-45.17921407,0,-51.29983223,3.241553921,0.043983304,7.426929636,3.582941955,10.97735034,58.27829158,-6.488053207
26.555,0.590943098,-5.993132287,1000,-2.025156291,13.69228696,-43.9716093,0,-49.78541918,3.256188111,-0.65391513,6.901076984,3.680539276,11.68230669,57.72002965,-6.225107552
26.56,-0.1462055,-6.195030864,1000,-2.115235189,14.33437792,-42.70506925,0,-48.21979805,3.279011479,-1.363248028,6.35937621,3.780015963,12.37911746,57.09943186,-5.960154969
26.565,-0.893650883,-6.393498,1000,-2.199379471,14.96406175,-41.38055952,0,-46.60430557,3.309294555,-2.082671825,5.804281454,3.883189105,13.06729239,56.41497861,-5.69349857
26.57,-1.651569821,-6.590025578,1000,-2.277839666,15.57997788,-39.99916132,0,-44.94048272,3.346111689,-2.811069867,5.238025963,3.991634815,13.74594922,55.66470023,-5.425903288
26.575,-2.420110895,-6.785954488,1000,-2.350930817,16.18056273,-38.56200469,0,-43.2300663,3.388367364,-3.547673595,4.662505092,4.106628733,14.41376217,54.84622751,-5.15857792
26.58,-3.199416866,-6.982446518,1000,-2.419014998,16.76406488,-37.07020727,0,-41.47496346,3.434812795,-4.292126265,4.079196645,4.229111865,15.06896319,53.95685523,-4.893128924
26.585,-3.989633667,-7.180461736,1000,-2.482479515,17.32857193,-35.52483201,0,-39.67720831,3.484063914,-5.044462257,3.489125567,4.359680324,15.70940907,52.99362495,-4.631482762
26.59,-4.790906173,-7.380734066,1000,-2.541722778,17.87204332,-33.92685254,0,-37.83890213,3.534629468,-5.805016891,2.892861719,4.498577122,16.33269487,51.95340799,-4.375794395
26.595,-5.603357188,-7.583756797,1000,-2.597136564,18.39234352,-32.27713294,0,-35.96214959,3.584972931,-6.574307454,2.290562942,4.645710585,16.9362681,50.83299226,-4.128348644
26.6,-6.427070805,-7.78979869,1000,-2.649091019,18.88728237,-30.57642621,0,-34.04899778,3.633587736,-7.352912081,1.682056021,4.800709578,17.5175476,49.62918878,-3.891457647
26.605,-7.262077407,-7.998950069,1000,-2.697925528,19.35466292,-28.82538879,0,-32.10139176,3.679074927,-8.141360963,1.06695102,4.963007114,18.07403308,48.33896147,-3.667368863
26.61,-8.108339318,-8.211189311,1000,-2.743951094,19.79234413,-27.02460768,0,-30.12114466,3.720177552,-8.940014374,0.444773762,5.131933786,18.60343848,46.95958918,-3.458182455
26.615,-8.965729794,-8.426456595,1000,-2.78745456,20.1983239,-25.17464467,0,-28.10992831,3.755779642,-9.748947874,-0.184894713,5.306814368,19.10382857,45.48886957,-3.265782762
26.62,-9.834002924,-8.644719748,1000,-2.828712859,20.57083208,-23.27609095,0,-26.06928012,3.784884803,-10.56785655,-0.822287999,5.487041578,19.57374095,43.92535068,-3.091775314
26.625,-10.71275106,-8.866030562,1000,-2.86801461,20.90843545,-21.32963886,0,-24.00062947,3.806562728,-11.3959609,-1.467333096,5.672125628,20.01230765,42.26859093,-2.937433319
