time,pelvis_pitch_deg,head_pitch_deg,thigh_pitch_lt_deg,shank_pitch_lt_deg,contact_lt,foot_pitch_lt_deg,thigh_pitch_rt_deg,shank_pitch_rt_deg,contact_rt,foot_pitch_rt_deg,lumbar_flexion_deg,hip_flexion_lt_deg,knee_flexion_lt_deg,ankle_dorsiflexion_lt_deg,hip_flexion_rt_deg,knee_flexion_rt_deg,ankle_dorsiflexion_rt_deg
44.35,-1.154095353,0.9060135777,-8.139754081,-14.67655109,1000,-4.161878798,23.09853616,-3.712924226,0,0.192910082,1.742552185,-7.020644663,6.522373266,10.50857578,24.27652288,26.82192121,3.914914844
44.355,-1.098349126,0.950642296,-8.755727397,-15.12364807,1000,-4.307308539,23.09580165,-1.480938711,0,2.517278747,1.798032934,-7.690804256,6.349887973,10.80871816,24.24223754,24.57750933,4.011771116
44.36,-1.033873971,0.9984416012,-9.371496289,-15.57966966,1000,-4.460090383,23.08988232,0.7185063777,0,4.827925092,1.857319253,-8.36971218,6.186268265,11.11039386,24.2006585,22.35837136,4.126439561
44.365,-0.9612705266,1.048786303,-9.986127815,-16.0452751,1000,-4.622550194,23.08583585,2.872078317,0,7.116006316,1.918657093,-9.055773516,6.033087048,11.41194804,24.15790227,20.18426691,4.263228605
44.37,-0.8815612148,1.101021823,-10.59861777,-16.52115879,1000,-4.797246154,23.08881154,4.966361982,0,9.371174187,1.980029273,-9.74689113,5.892006655,11.71153297,24.12032333,18.07557897,4.425101376
44.375,-0.7961534114,1.154476958,-11.20784764,-17.0080696,1000,-4.986941011,23.10387849,6.988078322,0,11.58150659,2.039211771,-10.44046207,5.76483486,12.00715384,24.09420505,16.05278923,4.613397293
44.38,-0.7067807152,1.208486379,-11.8124949,-17.50682617,1000,-5.194595188,23.13577522,8.924264117,0,13.73351005,2.093844594,-11.13335258,5.653625984,12.29669055,24.08536103,14.13584175,4.827654452
44.385,-0.6154230212,1.262415942,-12.41093417,-18.01832364,1000,-5.423358744,23.18856293,10.76240998,0,15.81221346,2.141520459,-11.82188793,5.560785137,12.57791216,24.09865781,12.34339484,5.065556354
44.39,-0.5242069005,1.315690022,-13.00116019,-18.54353792,1000,-5.676556964,23.2651708,12.49055951,0,17.80138412,2.179903016,-12.50188656,5.489150882,12.84849542,24.13747947,10.69198194,5.323034641
44.395,-0.4352815881,1.367815726,-13.58075256,-19.08353441,1000,-5.957660095,23.36689784,14.09739284,0,19.68388698,2.206885368,-13.16876118,5.442042138,13.10606284,24.20321342,9.195169162,5.594529628
44.4,-0.350687678,1.418402172,-14.14688913,-19.63947646,1000,-6.270243071,23.49297489,15.57235027,0,21.44219034,2.220757473,-13.81767566,5.423259551,13.34823095,24.29487452,7.862816963,5.87335761
44.405,-0.2722435898,1.467169889,-14.69640655,-20.2126307,1000,-6.61795779,23.64033362,16.90584644,0,23.05898925,2.220330646,-14.44372839,5.437039903,13.57264323,24.40900982,6.700588924,6.152103296
44.41,-0.2014595418,1.51395336,-15.22590919,-20.8043578,1000,-7.004546557,23.80370164,18.08955542,0,24.5178732,2.20500664,-15.04215108,5.487952403,13.77694764,24.5399654,5.709866616,6.422979988
44.415,-0.1394872375,1.558699967,-15.73189664,-21.41609163,1000,-7.433880931,23.97607768,19.11676775,0,25.80393818,2.174779635,-15.6084828,5.580767245,13.95873727,24.68052235,4.888106531,6.678053925
44.42,-0.08710529901,1.601471555,-16.2108961,-22.04930755,1000,-7.910009112,24.14950889,19.98279469,0,26.90425935,2.130171962,-16.13870515,5.72031066,14.11547245,24.8227807,4.229525901,6.909278334
44.425,-0.0447294473,1.642448681,-16.65956219,-22.70548342,1000,-8.437212459,24.31595629,20.68537303,0,27.80817974,2.072117214,-16.62931241,5.911344919,14.24438554,24.95904765,3.725875058,7.108350699
44.43,-0.01244211116,1.681936589,-17.07471896,-23.38605497,1000,-9.020067751,24.46798275,21.22498619,0,28.50741644,2.001813722,-17.07729951,6.158498278,14.34237458,25.08246864,3.367055484,7.266490245
44.435,0.009967806427,1.720360789,-17.45333746,-24.09237716,1000,-9.663506731,24.59910085,21.6050412,0,28.99612183,1.920583805,-17.48007448,6.466259168,14.40590549,25.18725989,3.141459413,7.374336719
44.44,0.02295513637,1.758256767,-17.79246887,-24.82570375,1000,-10.37286795,24.70377702,21.83186968,0,29.27094901,1.829762325,-17.83532105,6.839023843,14.43094025,25.26858831,3.036065832,7.422048739
44.445,0.02716221973,1.796245105,-18.08915506,-25.58717512,1000,-11.15392699,24.77731852,21.9145738,0,29.33123494,1.730628166,-18.14084074,7.281164802,14.41289483,25.32236257,3.036511112,7.399682776
44.45,0.02336799633,1.834998357,-18.34033697,-26.37780538,1000,-12.01289589,24.81583488,21.86474305,0,29.1793308,1.624408701,-18.39440871,7.797091182,14.34662734,25.34513189,3.127314445,7.297841487
44.455,0.01245870781,1.875206124,-18.54279295,-27.19846518,1000,-12.95637655,24.81627945,21.69606154,0,28.82100035,1.512359536,-18.59369144,8.39126815,14.22646815,25.33408923,3.292251556,7.10848276
44.46,-0.004575020258,1.917536139,-18.69312242,-28.04985921,1000,-13.99125442,24.77652662,21.42378405,0,28.26575074,1.395902983,-18.73624312,9.068183115,14.04630444,25.2871275,3.514865968,6.825778603
44.465,-0.0266193472,1.962595314,-18.78777271,-28.9325027,1000,-15.12452374,24.69541231,21.06403678,0,27.52699945,1.276810623,-18.81957065,9.832270976,13.79973257,25.20286357,3.779091715,6.44698457
44.47,-0.05242231836,2.010895681,-18.82309215,-29.84670092,1000,-16.36303727,24.57269495,20.63293088,0,26.62198992,1.15738173,-18.84122086,10.68782259,13.48028915,25.08060084,4.069968991,5.973254629
44.475,-0.08060266382,2.062832022,-18.79540912,-30.79252256,1000,-17.71318393,24.40901552,20.14552319,0,25.57171516,1.040558095,-18.79886783,11.63887207,13.08174988,24.92032408,4.374516506,5.410623303
44.48,-0.1096793067,2.118665868,-18.70113992,-31.76976286,1000,-19.18049859,24.20595357,19.61488401,1000,24.3995753,0.929926127,-18.69040325,12.68905388,12.59848697,24.72281291,4.682596306,4.769602674
44.485,-0.1380958091,2.17851733,-18.53693056,-32.77789604,1000,-20.76921434,23.9662062,19.05133843,1000,23.13050567,0.8296001452,-18.51405851,13.84142585,12.02587546,24.48986232,4.987722578,4.065049404
44.49,-0.1642261038,2.242379395,-18.29982873,-33.81601243,1000,-22.48176581,23.6938786,18.46210108,1000,21.78954067,0.7440107141,-18.26856899,15.09825615,11.36073503,24.22457741,5.287621742,3.315041462
44.495,-0.1863992008,2.310150516,-17.98749471,-34.88273105,1000,-24.3182568,23.39474222,17.85149651,1000,20.40124857,0.677557459,-17.95335255,16.46076015,10.60178835,23.93163438,5.584228157,2.540029139
44.5,-0.2030346409,2.381673744,-17.59844468,-35.97608567,1000,-26.27595456,23.07630265,17.22170508,1000,18.98928967,0.6340486361,-17.56860282,17.92878351,9.750068193,23.61744376,5.88303783,1.761596149
44.505,-0.2128512343,2.456765801,-17.1322847,-37.09339218,1000,-28.34881097,22.74753446,16.57368799,1000,17.57591795,0.6160716197,-17.11529463,19.50047995,8.809281955,23.29003961,6.191993935,1.001019014
44.51,-0.2150186508,2.535216416,-16.58989417,-38.23111069,1000,-30.52705176,22.41813395,15.90795266,1000,16.18135404,0.6245758847,-16.59519518,21.17203145,7.786100526,22.95842221,6.520061885,0.2778948879
44.515,-0.2092341087,2.616775073,-15.97351182,-39.38472415,1000,-32.79685088,22.09724995,15.22495493,1000,14.8234114,0.6587522154,-16.01085635,22.93747663,6.690371418,22.6313002,6.875635681,-0.3905911213
44.52,-0.1957359773,2.701123617,-15.28667586,-40.54865912,1000,-35.14010216,21.791919,14.52524124,1000,13.51735441,0.7162068965,-15.36553034,24.78871687,5.535254841,22.3154767,7.264876963,-0.9899019459
44.525,-0.175297913,2.787827718,-14.53401717,-41.71625533,1000,-37.53454827,21.50568029,13.80954901,1000,12.27586745,0.7933178285,-14.66296096,26.71570902,4.337026862,22.01442079,7.690250651,-1.508240745
44.53,-0.1492529486,2.876306067,-13.72096991,-42.8797705,1000,-39.95415643,21.23792689,13.07898555,1000,11.10898476,0.8855842078,-13.90706136,28.70676456,3.114631797,21.72765886,8.14970599,-1.936771778
44.535,-0.1195003213,2.965815094,-12.85347663,-44.03042845,1000,-42.36973317,20.98427376,12.3352083,1000,10.02407111,0.987929014,-13.10160016,30.74888158,1.88900433,21.45122696,8.636877525,-2.269808374
44.54,-0.08843205121,3.055446629,-11.93766776,-45.1585045,1000,-44.74964744,20.73770476,11.58054206,1000,9.025841505,1.094973704,-12.24993507,32.82811881,0.6822735792,21.17887477,9.142141071,-2.5049157
44.545,-0.05876316931,3.144136196,-10.9795366,-46.25348052,1000,-47.06089341,20.49004556,10.81799896,1000,8.116466142,1.201351269,-11.35483513,34.93000488,-0.4833426029,20.90353921,9.654103792,-2.642845744
44.55,-0.03330673708,3.230677572,-9.984688926,-47.30431495,1000,-49.27009141,20.23337904,10.0511782,1000,7.295674548,1.30206493,-10.41843875,37.03992909,-1.586460749,20.61873278,10.16115928,-2.687361371
44.555,-0.01472656788,3.313744182,-8.958210997,-48.29985999,1000,-51.34433549,19.96109371,9.284097688,1000,6.561033826,1.392860994,-9.442368013,39.14348761,-2.607154507,20.31954986,10.65273364,-2.644821804
44.56,-0.005302641457,3.391924012,-7.904664766,-49.22937042,1000,-53.25223748,19.66846622,8.521019803,1000,5.908412131,1.470534187,-8.427978705,41.2267408,-3.527577138,20.00318798,11.12004714,-2.523582895
44.565,-0.006747592446,3.463768472,-6.828206756,-50.08305882,0,-54.96529101,19.35280548,7.766280335,1000,5.332355512,1.533101306,-7.376705805,43.27636338,-4.332679067,19.66900173,11.55639731,-2.333485454
44.57,-0.02008136973,3.527858395,-5.732792042,-50.85261273,0,-56.45964094,19.01321111,7.024100603,1000,4.826544106,1.57985853,-6.290452233,45.27970282,-5.011081433,19.31810428,11.95703065,-2.085244188
44.575,-0.04558512744,3.582882019,-4.622385967,-51.53159544,0,-57.71811862,18.65009664,6.298374993,1000,4.384178875,1.611307328,-5.171922161,47.22480947,-5.556028261,18.95267843,12.31877399,-1.789865282
44.58,-0.08282455626,3.627711025,-3.501101205,-52.11563832,0,-58.73226475,18.26464856,5.592446436,1000,3.99822602,1.628983982,-4.024824057,49.10048973,-5.966265977,18.57519791,12.6396128,-1.458169142
44.585,-0.1307327816,3.661458387,-2.373223001,-52.60233483,0,-59.50350384,17.85835744,4.908909029,1000,3.661626262,1.635214389,-2.85390668,50.89633662,-6.246338884,18.18775655,12.91835036,-1.100348479
44.59,-0.1877351879,3.683506722,-1.243140264,-52.9908539,0,-60.04298615,17.43273943,4.249490415,1000,3.367502508,1.63281431,-1.664847767,52.60270719,-6.406242896,17.79168139,13.15443884,-0.7255853454
44.595,-0.2518852306,3.693510127,-0.1152316951,-53.28145274,0,-60.36934008,16.98926154,3.615043513,1000,3.109305383,1.624778278,-0.4640620553,54.21067865,-6.459659296,17.38746112,13.34796916,-0.3418252999
44.6,-0.3209877059,3.691379451,1.006268433,-53.47501485,0,-60.50542833,16.52937588,3.005650659,1000,2.880928047,1.614026911,0.7415439339,55.71203922,-6.421751461,16.97487885,13.49970081,0.04430732792
44.605,-0.3927208108,3.677263827,2.117395684,-53.57274624,0,-60.47530527,16.05454732,2.4208128,1000,2.676817547,1.6032011,1.944856799,57.09933971,-6.307509458,16.55322101,13.61101204,0.4274963769
44.61,-0.4647775059,3.651538208,3.214560444,-53.57611851,0,-60.30170282,15.56621624,1.859669565,1000,2.492029864,1.594484467,3.138887684,58.36604517,-6.130620796,16.1214837,13.68373898,0.8036143864
44.615,-0.5350148893,3.614797925,4.294636029,-53.48696701,0,-60.00430464,15.0656903,1.32118974,1000,2.3222557,1.589432684,4.317126473,59.50675194,-5.902921133,15.67852293,13.71994604,1.16957711
44.62,-0.6015577637,3.567852803,5.355020681,-53.30766357,0,-59.59880833,14.55400396,0.8043010758,1000,2.163818678,1.588866246,5.473835452,60.51742137,-5.634331317,15.2231109,13.72169157,1.523201428
44.625,-0.6628655484,3.511713881,6.393663412,-53.04125187,0,-59.09657228,14.03180594,0.3079536174,1000,2.0136546,1.592823891,6.60425607,61.39555161,-5.333035705,14.75395902,13.69085824,1.863082147
44.63,-0.7177626574,3.447568778,7.409053192,-52.69146331,0,-58.50471333,13.49930602,-0.168871388,1000,1.869271246,1.600602488,7.704714247,62.14023971,-5.005708683,14.26973884,13.62906967,2.18848059
44.635,-0.7654410178,3.376744118,8.400162118,-52.26259597,0,-57.82661727,12.95629639,-0.6271867671,1000,1.728702535,1.610882775,8.772616754,62.7521237,-4.657750228,13.76912805,13.53769061,2.499226368
44.64,-0.8054295514,3.300658405,9.366341034,-51.75928933,0,-57.06278937,12.40223277,-1.068041481,1000,1.590455321,1.621933879,9.80633723,63.23323722,-4.293489423,13.25086647,13.41788152,2.79562418
44.645,-0.837540454,3.220771988,10.30718116,-51.18623686,0,-56.2119181,11.83634335,-1.492562865,1000,1.453460825,1.631871931,10.80501982,63.58680459,-3.916353304,12.71380533,13.27066814,3.078371779
44.65,-0.8618070441,3.138540762,11.22236913,-50.5478925,0,-55.27198205,11.2577412,-1.90198071,1000,1.317016432,1.638916629,11.76834897,63.81701297,-3.529002567,12.15694568,13.09699771,3.348466063
44.655,-0.8784250686,3.055377071,12.11156795,-49.84819309,0,-54.24122401,10.66552998,-2.297624335,1000,1.180731334,1.641593255,12.69633394,63.92875599,-3.133475184,11.57947219,12.8977795,3.60711055
44.66,-0.8876988508,2.972618596,12.97432556,-49.09032642,0,-53.11887274,10.05890089,-2.680898844,1000,1.044480277,1.638848846,13.5891164,63.92734914,-2.731352605,10.98078422,12.67391603,3.855632696
44.665,-0.8899937638,2.891506015,13.81002202,-48.2765615,0,-51.9055583,9.437217672,-3.053253393,1000,0.9083564187,1.630082342,14.4468184,63.8182297,-2.323956053,10.36052314,12.42634164,4.095415214
44.67,-0.8856868795,2.813168858,14.61785263,-47.40815077,0,-50.60343067,8.800084016,-3.41614842,1000,0.7726235501,1.615115062,15.26942542,63.60665652,-1.91255779,9.718582409,12.15606746,4.327844286
44.675,-0.8751251656,2.738616269,15.39683704,-46.48531694,0,-49.21602923,8.14738885,-3.771025287,1000,0.6376714438,1.594125647,16.05670912,63.29743721,-1.498561239,9.055104947,11.86422638,4.554275866
44.68,-0.8586094706,2.668729189,16.14584947,-45.50731739,0,-47.74798038,7.479332308,-4.119277439,1000,0.5039755588,1.567558316,16.80820601,62.8946969,-1.083630802,8.370489244,11.55211039,4.776015105
44.685,-0.8364114731,2.604253435,16.86365893,-44.47257577,0,-46.20461536,6.796440702,-4.462222442,1000,0.3720649425,1.536018173,17.52324771,62.40169842,-0.6697662072,7.665420692,11.22120184,4.994307326
44.69,-0.8088110229,2.545794661,17.54897857,-43.37886351,0,-44.5915846,6.099576105,-4.801075835,1000,0.2424873404,1.500175143,18.2010282,61.82072467,-0.2593256906,6.940921975,10.87320078,5.210327521
44.695,-0.7761446654,2.49381497,18.20052085,-42.22352036,0,-42.91453365,5.389938469,-5.136929464,1000,0.1157747385,1.460680968,18.84069304,61.15303825,0.1449909992,6.198411304,10.51004639,5.425171803
44.7,-0.7388500622,2.448630578,18.81705122,-41.00369208,0,-41.17886556,4.669058567,-5.470741759,1000,-0.007595481227,1.418132612,19.44142797,60.39891786,0.5401949941,5.439750711,10.13393417,5.639851014
44.705,-0.6974847407,2.410415693,19.39743287,-39.71656671,0,-39.38960347,3.938777738,-5.803342175,1000,-0.127242742,1.373085904,20.00251796,59.55776563,0.9230796926,4.66725719,9.747325212,5.855286168
44.71,-0.6527195701,2.379207507,19.94066302,-38.35959053,0,-37.55132946,3.201211901,-6.135454368,1000,-0.2429231653,1.326086831,20.52337752,58.62827747,1.290318008,3.883671694,9.352945964,6.07231178
44.715,-0.6053108951,2.354915707,20.44590956,-36.93065113,0,-35.66818647,2.458695876,-6.467729272,1000,-0.3545619977,1.277702654,21.00356556,57.60866835,1.638571412,3.092083522,8.953764213,6.291679869
44.72,-0.5560664553,2.337331398,20.91255189,-35.42821957,0,-33.74392114,1.713714468,-6.800783082,1000,-0.4622709707,1.228529007,21.44280578,56.49693508,1.964602984,2.295829865,8.552940309,6.51406608
44.725,-0.5058089758,2.326142398,21.34021929,-33.85145492,0,-31.78194843,0.968819832,-7.135234974,1000,-0.5663556038,1.179182071,21.84101052,55.29113314,2.265392691,1.498372942,8.153752353,6.740070509
44.73,-0.4553286892,2.320948648,21.72882837,-32.20028458,0,-29.78543748,0.2265391417,-7.47173522,1000,-0.6673102135,1.130290405,22.19830074,53.98965861,2.538246036,0.7031503019,7.759495293,6.970210234
44.735,-0.4053327822,2.321280582,22.07860321,-30.47546818,0,-27.75739347,-0.5107181303,-7.810975765,1000,-0.7657993946,1.082485417,22.51501386,52.59150756,2.78090695,-0.08658308588,7.373365599,7.204906153
44.74,-0.3563959564,2.326618361,22.3900807,-28.67865994,0,-25.70072576,-1.240748449,-8.153676488,1000,-0.8626286889,1.036383231,22.79170448,51.09651627,2.991683644,-0.8679096339,6.998328807,7.444455086
44.745,-0.308919347,2.336412762,22.66411131,-26.81246337,0,-23.61829226,-1.961628189,-8.500554122,1000,-0.9587099414,0.992553602,23.0291516,49.50557465,3.169577498,-1.6383811,6.636995455,7.688996685
44.75,-0.2630880309,2.350103571,22.90185174,-24.88047158,0,-21.51291623,-2.671784249,-8.852288094,1000,-1.055028709,0.9515070333,23.22835473,47.82079763,3.314405207,-2.396145463,6.291510458,7.938485422
44.755,-0.2188337534,2.367140049,23.10475554,-22.88729555,0,-19.38737506,-3.370063279,-9.209493652,1000,-1.152613916,0.9136945701,23.3905281,46.04566186,3.426914731,-3.140061757,5.963468067,8.192682204
44.76,-0.1758099142,2.38699948,23.27456665,-20.83857391,0,-17.24438096,-4.055795615,-9.572707379,1000,-1.252520174,0.8795317509,23.51710228,44.18510935,3.508872072,-3.869790231,5.653851057,8.451153928
44.765,-0.1333783613,2.409203892,23.41331112,-18.74094914,0,-15.08655992,-4.728839063,-9.942392249,1000,-1.35581506,0.8494264741,23.60972578,42.24560464,3.563104204,-4.585844305,5.363015856,8.713296362
44.77,-0.090619685,2.433332894,23.52329095,-16.60201466,0,-12.91646129,-5.38957426,-10.31896012,1000,-1.463575539,0.8237978339,23.67028154,40.23515909,3.593476881,-5.289566427,5.090744778,8.978372169
44.775,-0.04639705854,2.459032815,23.60708481,-14.43022728,0,-10.73661403,-6.03883299,-10.70280914,1000,-1.576889854,0.8030483534,23.70095143,38.16332412,3.604789124,-5.982982323,4.836379047,9.245563116
44.78,0.0005228412869,2.486021311,23.66755588,-12.23481177,0,-8.549646911,-6.677756106,-11.09436698,1000,-1.69686151,0.787473789,23.70433014,36.04117696,3.602590989,-6.668529006,4.599019353,9.514028697
44.785,0.05131799922,2.514083014,23.70787673,-10.02567361,0,-6.358454251,-7.307616055,-11.4941315,1000,-1.824611516,0.7771473828,23.6835688,33.88131658,3.592954132,-7.348719822,4.377751411,9.78296464
44.79,0.1069678554,2.543058586,23.73156688,-7.813294982,0,-4.166395049,-7.929644184,-11.90269928,1000,-1.961282042,0.7718220438,23.64250091,31.69783345,3.582181321,-8.025826039,4.17184799,10.05164723
44.795,0.1681532119,2.572830444,23.74248851,-5.608623887,0,-1.977516944,-8.544898199,-12.32077633,1000,-2.108031154,0.7708874557,23.58565958,29.50619975,3.576472366,-8.701643915,3.980910126,10.3194663
44.8,0.2352041318,2.60330968,23.74480883,-3.422950714,0,0.2032230888,-9.154185728,-12.74917081,1000,-2.266027164,0.7733905831,23.51819129,27.32307356,3.581573407,-9.377365643,3.804930439,10.58593643
44.805,0.3080865072,2.634426987,23.74292249,-1.267766291,0,2.369772465,-9.758036497,-13.18876169,1000,-2.436467722,0.7781039514,23.44567336,25.16599524,3.602439882,-10.05353673,3.644283015,10.85065185
44.81,0.3864260549,2.666128615,23.74135076,0.8453913174,0,4.514888742,-10.35671066,-13.64044329,1000,-2.620612055,0.7836327057,23.37386167,23.05299442,3.64298382,-10.73008586,3.499651404,11.11319937
44.815,0.469556281,2.698376306,23.74460445,2.90509173,0,6.630133371,-10.95022646,-14.10506178,1000,-2.819813924,0.7885361447,23.30838071,21.00210336,3.705914489,-11.40639827,3.371928468,11.37305864
44.82,0.5565827048,2.731151477,23.75699613,4.900112188,0,8.705936006,-11.53837534,-14.58336513,1000,-3.035545931,0.791442971,23.2543652,19.03083072,3.79270936,-12.081394,3.262138302,11.62952143
44.825,0.6464515912,2.764463225,23.7823802,6.819425782,0,10.73169923,-12.1207125,-15.07598443,1000,-3.269413187,0.7911397098,23.21606507,17.15565651,3.903738215,-12.75358906,3.171412773,11.88165158
44.83,0.7380102409,2.798361787,23.82382353,8.652082091,0,12.69590255,-12.69651654,-15.58344283,1000,-3.523162059,0.786614149,23.19645441,15.39158871,4.03849051,-13.42112181,3.101026281,12.12827667
44.835,0.8300540049,2.832955418,23.88322106,10.387086,0,14.58617078,-13.26473277,-16.10618551,1000,-3.798673686,0.7770578062,23.1968823,13.75173162,4.195760893,-14.08175429,3.052469515,12.36801773
44.84,0.9213660532,2.86842631,23.96091561,12.01336524,0,16.38930518,-13.82394767,-16.64461817,1000,-4.09794623,0.7618625972,23.21682267,12.24686646,4.373698238,-14.73290151,3.027502876,12.59934313
44.845,1.010758235,2.905038943,24.05545603,13.51987868,0,18.09136097,-14.37241205,-17.1991526,1000,-4.423064904,0.7406292676,23.2538233,10.88513664,4.56974849,-15.37171183,3.028172233,12.82064649
44.85,1.097122085,2.943132514,24.16364755,14.89587593,0,19.67784917,-14.90811256,-17.77024688,1000,-4.776177534,0.7132040195,23.30375442,9.671976746,4.780555314,-15.99520316,3.056777992,13.03031815
44.855,1.179479838,2.983099914,24.28092682,16.13128384,0,21.13412527,-15.4288562,-18.35843235,1000,-5.15950333,0.6797306578,23.36135574,8.61032645,5.001905772,-16.60040415,3.115827568,13.22676579
44.86,1.257031857,3.025355535,24.40194325,17.21714283,0,22.44596718,-15.93234808,-18.9643323,1000,-5.575347525,0.6407000943,23.42093589,7.701045262,5.228809829,-17.18447324,3.207996071,13.40841631
44.865,1.329175841,3.070299442,24.52116588,18.1460908,0,23.60029456,-16.41625111,-19.58866582,1000,-6.026137982,0.5969528423,23.47704489,6.943300452,5.455685077,-17.74475703,3.336098007,13.5736814
44.87,1.395496709,3.118282931,24.63331715,18.91288676,0,24.58590422,-16.87822153,-20.23223272,1000,-6.514477052,0.5495990631,23.52491375,6.334703968,5.676549835,-18.27878211,3.503070008,13.72088418
44.875,1.455733819,3.169579298,24.73356632,19.51491793,0,25.3940716,-17.31591974,-20.89588945,1000,-7.043211628,0.4998535449,23.56059692,5.871175124,5.885144698,-18.7841925,3.711970524,13.84815657
44.88,1.509730611,3.224359267,24.81754691,19.95259433,0,26.01890481,-17.7270055,-21.58052802,1000,-7.615521193,0.448813716,23.58089732,5.546672711,6.074960592,-19.25865539,3.965992644,13.95332241
44.885,1.557382681,3.282672628,24.8812723,20.22956101,0,26.45747575,-18.10911806,-22.28706851,1000,-8.23500864,0.397254089,23.58315753,5.352934892,6.239240891,-19.6997613,4.268493071,14.03379167
44.89,1.598589884,3.34443483,24.92100317,20.35272439,0,26.70978013,-18.45983381,-23.01646085,1000,-8.90578875,0.3455068063,23.56499764,5.279288883,6.370974202,-20.10492385,4.623036364,14.08646814
44.895,1.63321115,3.409418716,24.93314235,20.33210369,0,26.77859733,-18.77659625,-23.76968185,1000,-9.632555394,0.2934666505,23.52411063,5.312607773,6.462906616,-20.47127562,5.03344474,14.10767732
44.9,1.661026503,3.477254146,24.9142132,20.18052482,0,26.6692908,-19.05663296,-24.54771573,1000,-10.42061914,0.2407048959,23.45818716,5.437466077,6.507592296,-20.79557784,5.503828891,14.09311129
44.905,1.681734428,3.547432245,24.86094972,19.91317051,0,26.38950727,-19.29688004,-25.35151732,1000,-11.27590699,0.1866687007,23.36497361,5.636520087,6.497450017,-21.07418598,6.03858478,14.03779733
44.91,1.695002968,3.619318672,24.77047302,19.54700925,0,25.94879153,-19.49395155,-26.1819623,1000,-12.20491823,0.13093385,23.24241064,5.891093754,6.424859272,-21.30311687,6.642331606,13.93610089
44.915,1.700575453,3.692175022,24.64051417,19.10010596,0,25.35818791,-19.6441571,-27.03979464,1000,-13.21461448,0.07346739446,23.08879515,6.181960319,6.282404326,-21.47821236,7.319806792,13.78179369
44.92,1.698410028,3.765188864,24.46967352,18.59077448,0,24.62992403,-19.7435606,-27.92558393,1000,-14.31225146,0.01486849406,22.90296266,6.490370977,6.063425014,-21.59536447,8.075743225,13.56819181
44.925,1.688809311,3.837509445,24.2577166,18.03655429,1000,23.7772458,-19.7880835,-28.83968885,1000,-15.50515672,-0.04345369461,22.68452241,6.799356309,5.762958132,-21.65075955,8.914724493,13.28835445
44.93,1.672504483,3.908286652,24.00587695,17.45303682,1000,22.81447232,-19.77364606,-29.78222551,1000,-16.80044484,-0.09920490374,22.43414045,7.095235752,5.379094217,-21.64110129,9.841020778,12.93534988
44.935,1.650669367,3.976711667,23.71711634,16.85273056,1000,21.75694812,-19.69634185,-30.75303278,1000,-18.20467789,-0.1492653829,22.15383371,7.369087397,4.914172403,-21.56378675,10.85839944,12.50257285
44.94,1.624871678,4.042059032,23.39627459,16.2443427,1000,20.62109667,-19.55262613,-31.75163267,1000,-19.72347355,-0.1898862534,21.84718792,7.617684218,4.375661275,-21.41702593,11.96992455,11.98410942
44.945,1.596975232,4.10374501,23.05010458,15.63260848,1000,19.42424662,-19.33949042,-32.77718009,1000,-21.36108038,-0.2169867349,21.51947601,7.843766877,3.776240608,-21.1998927,13.17776786,11.37512439
44.95,1.568973324,4.161409774,22.68722484,15.01881527,1000,18.18455968,-19.05461349,-33.8283669,1000,-23.11991551,-0.2265484656,21.17772627,8.055545192,3.1332617,-20.91227887,14.48300965,10.67224078
44.955,1.542692036,4.215006273,22.31789413,14.40183587,1000,16.9208235,-18.69650995,-34.90326275,1000,-25.00008844,-0.2151696157,20.83071527,8.265477334,2.467513186,-20.55470604,15.88539308,9.873869759
44.96,1.519493418,4.26486611,21.95341301,13.77924498,1000,15.65180083,-18.26468482,-35.99910324,1000,-26.9988721,-0.1806215971,20.48857879,8.488491636,1.801388135,-20.12813598,17.38303374,8.980541046
44.965,1.500189795,4.31171955,21.60501421,13.14812625,1000,14.39530847,-17.7597646,-37.11208237,1000,-29.11022833,-0.1220980119,20.16171464,8.739893521,1.157007419,-19.63396482,18.97216499,7.995181466
44.97,1.485150072,4.356672133,21.28223889,12.50552879,1000,13.16760466,-17.1835379,-38.23720479,1000,-31.32444022,-0.04014060044,19.85901052,9.033042981,0.554935761,-19.07412912,20.64702814,6.923338428
44.975,1.474452914,4.40114527,20.99111377,11.84875626,1000,11.98306586,-16.53888882,-39.36822599,1000,-33.62788112,0.063644271,19.5858668,9.377028244,0.01334569945,-18.45117594,22.39992832,5.773338748
44.98,1.467927122,4.446766893,20.73267723,11.17574329,1000,10.85398482,-15.82963742,-40.49769443,1000,-36.00300263,0.1868437532,19.34272749,9.774718592,-0.4527189259,-17.76816142,24.22143329,4.556302476
44.985,1.465031169,4.495240431,20.50249535,10.48554593,1000,9.790201645,-15.06028878,-41.61711517,1000,-38.42843738,0.3263289248,19.12479774,10.2218343,-0.8322570032,-17.0283299,26.10071822,3.286124959
44.99,1.464679171,4.548209653,20.2916351,9.778740048,1000,8.798887895,-14.23571645,-42.71721743,1000,-40.87926828,0.4782525493,18.92328937,10.70768382,-1.11887451,-16.23469055,28.02600945,1.979348162
44.995,1.465151202,4.60712991,20.08878338,9.057461187,1000,7.884505989,-13.36086554,-43.78826451,1000,-43.32755411,0.6380881786,18.727725,11.21746603,-1.310750062,-15.38969278,29.98500156,0.6547589603
